, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Bankrupt?
433,0.5808511675522839,0.6075010902747491,0.6210182557952779,0.6092477550843921,0.6092477550843921,0.999102198054878,0.797599599255341,0.809480267810737,0.303612987836019,0.781763238138707,0.00011760231430253401,2730000000.0,0.472217609018394,0.000243024302430243,0.16145358841988097,0.195272007079348,0.195272007079348,0.195272007079348,0.246383662664272,0.329596095352621,0.0360421676724594,0.11896425372526699,0.198388190103186,0.0222398914544306,0.848506033209332,0.690060065477291,0.6900612196282301,0.21767619787090697,7560000000.0,0.0004916262825741401,0.264881771064022,0.38869639730263394,0.00865457518073267,0.00579235845372414,0.630670127806468,0.00415287390911827,0.092269552861505,0.907730447138495,0.0054083800218581,0.371424321658395,0.00536584771375646,0.118960379109873,0.197473795339718,0.398718956945325,0.15592203898051002,0.00129650107027279,0.00487582028631568,0.000201964192532063,0.000239053288457887,0.0340322580645161,0.00999074658872259,0.396644128355306,0.0052937192889211705,0.776457017362234,0.225521672310993,0.305830643265513,0.0277584011750223,0.00622254288449352,0.00220593111463784,0.0664419673245942,0.362652018473253,0.27744864669260305,0.00663294491654695,0.671313363059001,0.7334752833329159,0.32873075584910305,0.007478087935142559,0.949013089233679,0.00255234543180035,0.0220803420083494,7410000000.0,5690000000.0,0.593933107037535,2050000000.0,0.671568065803069,0.31224448055561604,0.671313363059001,0.32873075584910305,0.114105588684598,0.63553429984563,0.45726718134318395,0.631427678939148,0.31356196571817896,0.0336154479275713,0.0,0.8376295284424781,0.0019056186640209,0.6237607059974399,0.609247029028445,0.8428527240571709,0.27779070790137395,0.0268064023651242,0.565230056508343,1.0,0.0413639527366193,0
434,0.5640325647150589,0.619821194941125,0.601638203329943,0.614256475302325,0.6145447469695439,0.999210581352758,0.797717465331534,0.809560599574411,0.303592201729646,0.781817975119095,94100000.0,5620000000.0,0.47065918488882197,0.0,0.20498026116003604,0.23854873372382102,0.23854873372382102,0.23854873372382102,0.258958116668242,0.326094645257127,0.039445225887442,0.14111228727302302,0.217820290728327,0.0221488974019302,0.848099000742352,0.6895424576351589,0.689541534314408,0.21761121756863003,6720000000.0,0.00046632253908243,0.264381347568983,0.37488357363734603,0.037088183812219004,0.0322163678263029,0.630613279270147,0.00149554528128106,0.0414487408168818,0.9585512591831179,0.00960057948637047,0.36963718146295005,0.00536584771375646,0.14113211848812,0.21692180076917303,0.39775301672108204,0.125937031484258,0.00106317145668692,0.0059474760585269204,9520000000.0,0.0012308218364588,0.0251612903225806,0.0195202914090155,0.40818841726781396,0.0019593969247491,0.9405812779898879,0.755876817347018,0.8261711910482571,0.204836983806418,0.0326446659084787,0.0255133352171699,0.0422187606753066,0.3659941239691579,0.277048494794587,0.011814193530748002,0.90881821254535,0.7410806908595692,0.32747600870738,0.0,0.955397884785202,0.00285415517851696,0.0140698451273194,0.000266784823723886,0.000249291798857487,0.594075886229986,0.000179799408319105,0.6715475845977199,0.0498918715190442,0.90881821254535,0.32747600870738,0.11093323366346801,0.606505147827258,0.438426759017691,0.601068825031749,0.310600074733985,0.007822629239952729,0.0,0.8473797565108191,0.00329433757616415,0.6254411330438461,0.614256367996711,0.8428227235345359,0.275863656069943,0.0267914357421111,0.565159725972378,1.0,0.0921037569029885,0
435,0.49110320284697495,0.559092891408635,0.541677820011778,0.5965277677683449,0.5965277677683449,0.9989711675007249,0.797454618448005,0.809368298091515,0.303633532243481,0.781630325522226,4450000000.0,221000000.0,0.466775706029877,0.000367036703670367,0.125113877922867,0.236610340904302,0.236610340904302,0.236610340904302,0.232107402855252,0.330798613567235,0.0601509445377135,0.0982004722742448,0.18573472923100098,0.0220778152122555,0.8479724089395441,0.689304269735231,0.689304269735231,0.217582862105298,6530000000.0,0.00045955990152202306,0.263762034641117,0.38372266309004904,0.00642930911292009,0.00603503238355706,0.630864303228723,0.00404435568443995,0.0906067660307767,0.909393233969223,0.00883128285358105,0.371551814763702,0.0053908306522375,0.0981321347729086,0.18491818113264497,0.398949389287308,0.15592203898051002,0.000758828482444483,0.00832732039091953,0.000582581667956728,0.00162949614980471,0.0338709677419355,0.13577838814388302,0.396757196806947,0.010424281161144001,0.7571947240879069,0.30958789826934097,0.328928028887368,0.0478565993935209,0.00591997058977194,0.00266199050747812,0.0951286858025266,0.35657372676479293,0.277633234865115,0.00167219826964603,0.9834631737931859,0.73231338849305,0.329802329095072,0.0,0.9483903694003141,0.0025400151799048303,0.00861552973899456,7550000000.0,7600000000.0,0.5939190530852321,3350000000.0,0.671575656120134,0.04786792513778201,0.9834631737931859,0.329802329095072,0.11093323366346801,0.649138300742786,0.4609896440186021,0.612114221409634,0.315402626654539,0.0448242192339236,0.0,0.8115930154814901,0.005275317787248129,0.623710407785272,0.596522925134404,0.841087391153052,0.27771212533238104,0.0268632564967702,0.565480225267275,1.0,0.0421711389352609,0
436,0.525910398284015,0.59479938944614,0.577332833663472,0.6038354545323511,0.6038354545323511,0.9990023652517142,0.797528353915858,0.8094327457787421,0.303697582454979,0.781700220435645,0.000130669238113927,5550000000.0,0.470078759970811,0.0,0.0987954246381213,0.18364165016223497,0.18364165016223497,0.18364165016223497,0.237023730736504,0.333875645469336,0.0373428921457416,0.102434655158375,0.189877231302252,0.0220925120633887,0.8480561329299341,0.6898288890443149,0.6898288890443149,0.217642801805024,8630000000.0,0.00048618622726724403,0.26458959834021,0.405927498975448,0.00791385986315175,0.00797579998178386,0.63061225188696,0.00576879234718537,0.11439973395410699,0.885600266045893,0.005998311296004821,0.369888812591845,0.00536584771375646,0.10244760369339001,0.18891486313249398,0.396415973248413,0.18140929535232397,0.00166577054568695,0.00379818715123155,0.0029887643326268103,0.0006218411490898201,0.0398387096774194,0.0478357299178943,0.398588905723525,0.00995255215445448,0.7845796378273721,0.5256822850427321,0.510690569404769,0.42153605094324204,0.00793988515717617,0.0185702916640083,0.120239095708021,0.366576480635546,0.27700330407265006,0.000289705513164261,0.9931431177162691,0.734211354899613,0.33135472544652506,0.0,0.942484262495053,0.00246835312379242,0.0240504147209221,0.00011811155423258701,0.00012788266919373,0.593936526091413,0.00028145301406472,0.67162681072175,0.13596346078066301,0.9931431177162691,0.33135472544652506,0.11093323366346801,0.748557704330005,0.482606827384851,0.6613980415329379,0.33064069177378097,0.0366724821262671,0.0,0.829519465125158,0.00053204518270955,0.623878550638254,0.60383064956899,0.8425786907867759,0.278963093339673,0.0267911566924924,0.5651583957576041,1.0,0.0328397447345085,0
437,0.5965972797738021,0.5615460095944179,0.6543712190160071,0.60336701307312,0.60336701307312,0.9990800129875079,0.7975023459084349,0.8093929053902741,0.30348947969233697,0.781658536119811,4540000000.0,1310000000.0,0.49979618026723,0.0006140614061406139,0.25498532240105304,0.17462390965403898,0.17462390965403898,0.17462390965403898,0.22189656802495997,0.342894532078942,0.01775640153062,0.10504030616399301,0.17805227084431702,0.0220796799740122,0.8480228056762071,0.689436304602592,0.689436304602592,0.217591635873004,6040000000.0,0.000469342019321579,0.263893356955809,0.40068365560150504,0.007196233397087679,0.00633198043137319,0.631769770277119,0.00474470859664961,0.10097650935695501,0.899023490643045,0.00501850369190916,0.3741229257207271,0.00536584771375646,0.10482518279674999,0.176585476208431,0.396117215037586,0.09595202398800601,0.00116259016160612,0.00543940021433115,0.00044558230556742903,6810000000.0,0.0258064516129032,0.0081547522876489,0.395174238483978,0.0162592447701539,0.759807501993574,0.176413034258315,0.19622424774698197,0.0814166079323077,0.00633049533512237,0.00833770186625754,0.05145221886923,0.396199326289242,0.277374195201138,0.00259125755684231,0.47323820251259796,0.7324986486021509,0.328243303263994,0.0281884536373349,0.9389920012025309,0.00247655839582952,0.00960299804499797,7150000000.0,6880000000.0,0.593924488704494,9000000000.0,0.671544697813541,0.7869382890511372,0.47323820251259796,0.328243303263994,0.119045046629,0.610625041381349,0.451228960610811,0.748571085142058,0.30998558078713,0.04021071496132799,0.0,0.80981591712157,0.0052063362047902,0.623735549810444,0.603365246455982,0.8410173316576329,0.27821980605765695,0.0271474496661097,0.566428912649366,1.0,0.0375887039463034,0
438,0.547408960171598,0.5930549498473621,0.592483537662616,0.6097378169186639,0.6097378169186639,0.9991117884746259,0.797571239460013,0.8094487600525371,0.30354337854956,0.7816997993819491,0.00011575213040003601,1440000000.0,0.49588082836365505,0.00106310631063106,0.21378682052839398,0.182630314778138,0.182630314778138,0.182630314778138,0.228420156944313,0.33189502723350106,0.0232617934873028,0.111554433678039,0.185960683889433,0.0221096425866452,0.8480401222019692,0.6895697821586271,0.6895697821586271,0.21760723552579803,6640000000.0,0.00045886117882205403,0.264281107458952,0.390475392123989,0.0218807429618004,0.012717611140293001,0.630964986781003,0.0012757730783611,0.0360975904707198,0.9639024095292801,0.0051960893012568,0.369875392264971,0.00536584771375646,0.11157522757991802,0.184986049317548,0.398816756718375,0.148425787106447,0.00131881955505057,0.00479299111507704,896000000.0,0.000160377522636304,0.0275806451612903,0.0223521290189915,0.403190791705298,0.0195770302304154,0.839002274859763,0.2805693602623,0.442775457181807,0.10629600428011,0.0134375397941105,0.0145500592102375,0.0383733508227971,0.43775588619943795,0.27724448666827695,0.0221415146711402,0.9366146413206039,0.7360945294545229,0.327333227352661,0.0,0.943096297038018,0.00250564668545045,0.021203558945478002,0.000112796697258155,7240000000.0,0.5939776752214431,7840000000.0,0.6715690212345821,0.517946678186839,0.9366146413206039,0.327333227352661,0.11093323366346801,0.637185002999683,0.4555529115888621,0.6881848188345521,0.31395350902672303,0.0133933066151283,0.0,0.830176405307051,0.000703130976427018,0.6243076537668679,0.609732634895143,0.8418541816316941,0.27570445805242105,0.0268521603332461,0.5654333988471669,1.0,0.10484236501328999,0
439,0.5242041632135721,0.5693414740514611,0.565715509395578,0.610516150420156,0.610523357211836,0.9991060111133321,0.797563492393972,0.8094386046593991,0.303542170055003,0.7817054134312199,0.000134253969425017,6500000000.0,0.46726889945732,0.000289028902890289,0.23980159935216103,0.192153722978383,0.192153722978383,0.192153722978383,0.228798336012102,0.324043290655726,0.0228080523919718,0.110658741144858,0.184981547036228,0.0221039060737835,0.8480631677685251,0.6894343136922241,0.6894343136922241,0.217597565798454,719000000.0,0.000474881892157042,0.26403788920748106,0.382046123467829,0.00829888206277048,0.00561082088667689,0.630858823851728,0.004302428437246371,0.0945369894488617,0.9054630105511379,0.0051470071527289895,0.37265004484625897,0.00587769328263625,0.110630709853925,0.184035894728904,0.397573493850002,0.10044977511244399,0.00119911131851521,0.00527801141676309,0.000138145800568289,0.00010212719601840101,0.025,0.0125229499287634,0.39800094977499395,0.0160275270588232,0.773708764731886,0.22993145485967897,0.30211610208348,0.0714134083449878,0.006160098151830271,0.0055152266839464,0.068382408176383,0.352663021511657,0.277457790757481,0.00587597943197689,0.675022871222724,0.7333255879152629,0.32883474958478903,0.007208021268146841,0.9476212205197572,0.00244068174069682,0.0168167501293816,0.000119497551899578,9390000000.0,0.593939898061714,8070000000.0,0.6715841044145962,0.49419835447282595,0.675022871222724,0.32883474958478903,0.11398844087826401,0.6564499551790159,0.462860442129379,0.6019255131206679,0.31642288780624295,0.0350183406439062,0.0,0.8166978721690831,0.00122345072581796,0.623750590781896,0.610514341989717,0.841456004136571,0.27789922461114097,0.0268398432708393,0.5653803192607,1.0,0.0403140975853205,0
440,0.503826841515137,0.5684692542520721,0.5511537020183089,0.599122212773318,0.599064558439874,0.9990056005740391,0.797459322023816,0.8093671263153841,0.303569965429805,0.7816283606049809,5090000000.0,866000000.0,0.45594054838412107,0.000168016801680168,0.20356311367547303,0.184147317854283,0.184147317854283,0.184147317854283,0.22889288077904898,0.304590790125203,0.050743379161184,0.105854572103249,0.18437900128041,0.0220918167284964,0.848017170746967,0.689396053588613,0.6893927354046651,0.217591828338408,8550000000.0,0.00045404498306870095,0.263965623081645,0.34738832383294205,0.008225247347122159,0.0083694432972712,0.630779715346365,0.007557975177595999,0.13392992109320698,0.866070078906793,0.00740473036784276,0.375624883970091,0.00556997660134542,0.105826697282069,0.183455244702511,0.406266955868187,0.218890554722639,0.000610714901646495,0.0103562081317752,0.00541711146875736,0.00177247422423047,0.0483870967741935,0.113329318625795,0.408934669048642,0.008342993683254559,0.794815480443822,0.618299316419897,0.5964711168358922,0.0906297761658099,0.008305166614934691,0.0035548725422090205,0.135103237176263,0.324990574915443,0.276987618520656,0.000150402195885219,0.9574229399893671,0.7352572626351629,0.332688535554101,0.0,0.9382104935979519,0.00251155258144443,0.0117462802440648,0.00011381682700841399,0.000124369903964245,0.593938272226241,502000000.0,0.671571192231562,0.057951345202239005,0.9574229399893671,0.332688535554101,0.11093323366346801,0.64035035232212,0.45878520648261706,0.496472253744876,0.31412706566228804,0.0353227047849299,0.0,0.8153179581517808,0.0015193890157373401,0.624145934238902,0.5991219490144211,0.8416793325055542,0.280260277240021,0.0268340187855804,0.565354804912739,1.0,0.0275830882829815,0
441,0.468044654609272,0.537178368948975,0.519246212324,0.6393433171420749,0.6393433171420749,0.999373156299577,0.798015312352711,0.809782586052635,0.303772509117487,0.7819703965567909,0.00032933273464465896,0.0,0.5123893879536671,0.0,0.20670108310557803,0.20867220091862998,0.20867220091862998,0.20867220091862998,0.216791150609814,0.318702695055528,0.00128559977010451,0.0977119127106913,0.172855313700384,0.0221208943694483,0.848085895708589,0.6896536889318541,0.689666846252553,0.21761255487134698,641000000.0,0.000445485629994089,0.26403011865631604,0.37644834395141796,0.0584222826137828,0.0586422487201913,0.6306550595197329,0.00294184699842238,0.07186262357529401,0.928137376424706,0.00493418806905572,0.36963718146295005,0.00536584771375646,0.0976598759099125,0.171902571450117,0.39369231655509,0.00449775112443778,0.00379820031854565,0.00166512251459117,19100000.0,227000000.0,0.009516129032258071,0.0150610284505677,0.41263200741729,0.7592470571725001,0.759922372303327,0.0330159018079276,0.0316300934556269,0.0410873956650468,0.0585537286314674,0.17316118712008896,0.000784011067259592,0.343115370794949,0.27697486048793496,0.0,0.0,0.732429301029841,0.326205878397671,0.0,0.932625982314258,0.00258381024369354,0.00182009970090738,0.000318284478611836,0.000339342821625165,0.5941192586247249,0.0009189301138905221,0.6716297234749399,0.983363237235506,0.0,0.326205878397671,0.11093323366346801,0.646250660388241,0.4604174677068161,0.5704591229445749,0.31497654485728804,0.00487045368269577,0.0,0.799725713547346,0.0017370045351855,0.624475190824275,0.639343291130183,0.840272129767202,0.276912566067612,0.0268017743697529,0.565208519471922,1.0,0.0536163381065902,0
442,0.563057573246234,0.6264173571740079,0.609400931527384,0.6091901007509479,0.6089666902088531,0.9990367983250269,0.797618828579978,0.8095009691890579,0.30378362726740804,0.7817737644810892,0.000178542746591065,5400000000.0,0.465291093161554,0.000284028402840284,0.137665755643284,0.196536176309469,0.196536176309469,0.196536176309469,0.253001796350572,0.325705595246516,0.0413358137846545,0.10984447520560199,0.20584469383143802,0.022188341854004,0.848135480733106,0.689740365667333,0.689740365667333,0.217632621048851,0.000109207665114691,0.000575972094213174,0.26491596148914803,0.385967363362021,0.00975285568531767,0.0077998769786659095,0.630670470267531,0.0062247512744052,0.119811349275932,0.8801886507240679,0.00748387359430743,0.371989093747693,0.00536584771375646,0.109857182405915,0.20453962747907398,0.3992280516543571,0.17391304347826098,0.0016292493887778599,0.00388187023145203,0.000155342373253139,0.0017959256544272898,0.0403225806451613,0.0243702539547317,0.39811401822663395,0.0028697811303069302,0.80812625965065,0.454151675876082,0.54781498082295,0.302454169207573,0.007847801573777359,0.0152146029607952,0.105240699247467,0.35040604836097705,0.27724308341216103,0.0052720315058670895,0.829285757205622,0.735916256978217,0.330847356724882,0.0036902467736468,0.946607292580063,0.00249749175812299,0.0290732876826204,0.000147083360638081,0.000125615716728954,0.5939567936014979,0.00022940115245383502,0.6715959974508211,0.0677396681461507,0.829285757205622,0.330847356724882,0.11413852542040501,0.6833555278469878,0.467816203255419,0.6026594909737171,0.32090471924692104,0.0299117741429204,0.0,0.841490518075831,0.000385130029531906,0.6238368107899561,0.6091853538725279,0.843588198232506,0.27929327952315397,0.0268068537254679,0.565232147024365,1.0,0.0312211660555113,0
443,0.444986106371569,0.5036524204099431,0.495529739279405,0.6117629253808791,0.611806166130962,0.998925064157597,0.7970462373952809,0.808992678742731,0.30301671662180296,0.7812485701718259,0.000335924014797308,1240000000.0,0.466873002692434,0.000739073907390739,0.0,0.161307993763432,0.161307993763432,0.161307993763432,0.20355488323721302,0.32043573601188396,0.00769847391744937,0.0938848627961892,0.16065376214506302,0.0220781944858331,0.846769910334277,0.6892774357259109,0.6892774357259109,0.217574370398959,5490000000.0,0.000397498353135551,0.263909675113256,0.380760776424127,0.00632946543068508,0.00434816784302178,0.628951315735401,0.00898421470193965,0.14674849593373002,0.85325150406627,0.00527220139220332,0.377159274676067,0.00677098566832407,0.0939062321885127,0.159678757258125,0.396915689897016,0.0419790104947526,0.0008075233583232731,0.00782351409163297,6740000000.0,6200000000.0,0.0174193548387097,0.009130032460379241,0.3908550236313061,0.0190499603993929,0.752991982324317,0.10284176404527198,0.149192509106294,0.0149537656982419,0.00431709746244869,0.00176214842516455,0.0446516334281012,0.345450816501716,0.279715690767742,0.00555103706046898,0.280213728559056,0.7321188637837621,0.328518642443675,0.0468582224978654,0.9237427460159521,0.0020982674894285,0.0298788242134928,0.000130875629248551,9360000000.0,0.5939204394819471,3630000000.0,0.67157505108263,0.37546628365781504,0.280213728559056,0.328518642443675,0.12443710182508301,0.644398383784298,0.45952952217752896,0.5873884707290029,0.314837672817268,0.0455039195364612,0.0,0.772908884661082,0.0058869342713454295,0.623654633050692,0.61176057498546,0.8379256140070309,0.281294868361888,0.0264153131070622,0.562377109788118,1.0,0.0248687285439358,0
444,0.475015843611368,0.482010466637593,0.5297392794046789,0.604923680076104,0.605543464160625,0.998925872988178,0.7970472057785369,0.808996584663169,0.303016958320715,0.7814421145204301,0.00023462644613553798,0.000109681348516899,0.46716657020876795,0.000379037903790379,0.0,0.159369600943913,0.159369600943913,0.159369600943913,0.20875484541930606,0.322487090613284,0.0103604216767246,0.0934777298265613,0.156134668976425,0.022177737996896,0.848109564764183,0.6893838484424389,0.689388234216005,0.217614821317392,5240000000.0,0.00043505469825884797,0.264014577553986,0.383508438582765,0.00932602394376305,0.00573246977181165,0.6300862316954561,0.0075762135346848,0.134111316020195,0.8658886839798051,0.0051455611064267605,0.37672758749493895,0.00536584771375646,0.0935398244499813,0.156805670763894,0.400475333691486,0.0629685157421289,0.000730423138181855,0.00864839016809198,5030000000.0,6280000000.0,0.022258064516129,0.0130664042418812,0.390425363515072,0.0236424445927013,0.7872337649729351,0.242281529103769,0.37444031475814904,0.10184860626845801,0.0058717266872340395,0.00713569095926057,0.0754273108973001,0.34994339171663397,0.27750590013875104,0.00927097978555348,0.528079263386376,0.7346883992906129,0.329819761187451,0.0175880363004978,0.9169150086379741,0.0020819474352043,0.0404339514063971,0.00021637707648429298,0.00014223386201028102,0.5939704895182061,0.000160348638941978,0.6715888272316441,0.501374719699214,0.528079263386376,0.329819761187451,0.12235363222219199,0.65651243568768,0.46184809984623,0.605036925212282,0.316881936092644,0.0312503615781535,0.0,0.7609101960999659,0.0111636870192184,0.623623729528908,0.60492207903395,0.8370725368750129,0.28027348556377096,0.0266493491908298,0.5643774288514121,1.0,0.0275421055939727,0
445,0.5098717886218499,0.561436982119494,0.558220461480807,0.6026030931549891,0.602494991279782,0.999034949569413,0.7975044210154109,0.8093947281531461,0.30358736775141903,0.7816605010370551,7660000000.0,1360000000.0,0.46387693649715206,0.00034503450345034503,0.23959914971150897,0.178795668113438,0.178795668113438,0.178795668113438,0.224922000567269,0.32100162693640805,0.0245927673669404,0.103737480661184,0.180989681403932,0.0222174985102845,0.8482075819466941,0.6903616162637409,0.6903819581740319,0.217756001327626,7360000000.0,0.00046165606962192803,0.264217388939397,0.379717596214746,0.008418070458438509,0.0066183231917673,0.631029711921755,0.00719411995367457,0.13030202255343598,0.8696979774465642,0.00544350226185279,0.37355368018913704,0.00734803061323974,0.103620108456691,0.179880853630948,0.401753429355741,0.112443778110945,0.000651293964878821,0.009709799032521121,0.000159928125969099,0.000222410337995629,0.0301612903225806,0.0123114433852797,0.39498202211618894,0.00773394303071788,0.7820246876178159,0.32805685328954,0.39800857328853495,0.0543589521900877,0.00675392779047807,0.0032487974654625,0.0885038465429626,0.34547861204866903,0.27733877582032396,0.00465202819931363,0.639897422739385,0.7342410066019119,0.330352685442877,0.0101846546078786,0.9372651651971701,0.0023973862295104897,0.0156836004524095,0.000143681695758927,0.000122190892513066,0.593945547039017,553000000.0,0.671554054734775,0.269401635393041,0.639897422739385,0.330352685442877,0.11779573418463,0.6197268873392789,0.45475421579524206,0.5850176033470699,0.310700362409398,0.0345340479217367,0.0,0.8113231887805259,0.0264981442504038,0.62412012892894,0.602600461218859,0.8413131880460111,0.279996681807447,0.0268911788719027,0.565594084652001,1.0,0.0284435619395962,0
446,0.46063471944620504,0.517989533362407,0.512714813426843,0.6029922599057349,0.6029922599057349,0.9989675855367229,0.7972094791439991,0.8091463116132909,0.30321297613779197,0.7815565007743179,0.00015194635299265502,0.0,0.6170386586480799,0.000502050205020502,0.0,0.17580380093548498,0.17580380093548498,0.17580380093548498,0.21433298666918804,0.32446770884911896,0.00356942994993723,0.09526911489292401,0.16773367477592802,0.0221710374970245,0.8481644670914491,0.689423810918683,0.689423810918683,0.21762620664152202,6120000000.0,0.000442815511104925,0.26393998026279997,0.391332290153124,0.26885532338432605,0.100515042664447,0.630607114971028,5930000000.0,0.00187441424554827,0.9981255857544521,0.107689237196949,0.36963718146295005,0.00536584771375646,0.0952904392007426,0.166835080310685,0.400035904574216,0.0284857571214393,0.00668540066752559,0.0009461311518805211,917000000.0,7490000000.0,0.0120967741935484,0.0665540590162008,0.39348951855453296,0.00156215938187566,0.9510936930778571,0.28645503605960904,0.7428872400331809,0.31343353395929696,0.100846443444971,0.312225770579899,0.0048607729953815,0.7282890001737561,0.27729525458762894,0.43385577547823795,0.8267271437931449,0.740294537725277,0.32630417489402397,0.0,0.9295996594652709,0.00211176956146049,0.0109902139267457,0.00106865780044653,0.000416143408388982,0.594641954285848,0.00117509863155188,0.6718255249216529,0.00273184185897721,0.8267271437931449,0.32630417489402397,0.11093323366346801,0.7303125605467321,0.823792688593106,0.641189020314691,0.32280961228112204,0.0008251649915679691,0.0,0.7883360171037259,0.00410099324487926,0.625237819856402,0.602988326141729,0.839683385711308,0.27482183162504004,0.0267895272921983,0.565150614435522,1.0,0.698967070880415,0
447,0.483937015551114,0.5324901875272571,0.528454414047861,0.60561553207743,0.60561553207743,0.9990451177252909,0.7974269503550021,0.809315047376211,0.303430746856887,0.7815744657319841,0.000116445949363473,1360000000.0,0.460511813995622,0.00047004700470047,0.8212369673043829,0.287092832160465,0.287092832160465,0.287092832160465,0.215562068639501,0.316368394991865,0.0254851248544247,0.105203159351844,0.174211041650975,0.0220394769747831,0.8479945251545121,0.689147911136841,0.689147911136841,0.21756482676963898,5620000000.0,0.00044214174278709806,0.263800110341827,0.37450169516784004,0.023507570959217003,0.005646379791562429,0.632393391871344,0.00143079911361585,0.0398766514496478,0.960123348550352,0.00536344135215785,0.370513976152079,0.00536584771375646,0.105159020958523,0.17323731241987803,0.40091878197751096,0.0539730134932534,0.000578251651060635,0.0109462592382278,1660000000.0,8250000000.0,0.0159677419354839,0.0116974868910007,0.39523077270979906,0.0197238517997856,0.8592955052751149,0.14924895138472502,0.531467294261132,0.0569135438202761,0.00646834187004184,0.0069845383993637,0.0428562900468798,0.338142106187565,0.27746465321556896,0.044324865498162995,0.9556630126500321,0.737128744873527,0.327487578319247,0.000373937878824263,0.942348849353265,0.00224188901790291,0.0110011758839972,0.000385260100996236,0.000107069966069384,0.594117521254682,0.000109778650579808,0.6714308154555569,0.38133694947444996,0.9556630126500321,0.327487578319247,0.11115083001021601,0.548033250215709,0.40304910624211604,0.561044645616736,0.304295586743548,0.0124575954368194,0.0,0.796713036413917,0.00288839588423877,0.624224192685885,0.605611176715411,0.840081347332605,0.275816585868433,0.0269052482270995,0.565649397862727,1.0,0.0954982018601484,0
